624,Say,Calvey,Georgia,Zap-a-Pain,4,15,15,6,4,16,153,90,170,91,157,160
625,Tiertza,Wolvey,Michigan,Zap-a-Pain,8,10,6,7,4,17,127,0,8,37,97,131
626,Dewie,Rathjen,California,Zap-a-Pain,15,10,3,4,4,17,50,58,34,152,158,39
627,Con,Habershon,Missouri,Zap-a-Pain,17,0,2,20,17,20,22,158,176,82,152,90
628,Ignace,Morby,Georgia,Zap-a-Pain,20,20,17,11,9,17,51,84,32,159,38,174
629,Ozzie,Gaskal,New York,Zap-a-Pain,14,15,3,19,10,5,140,104,198,132,113,51
630,Elka,Tupper,Texas,Zap-a-Pain,16,15,6,20,10,15,123,34,41,45,180,191
631,Aggy,Richley,New York,Zap-a-Pain,13,8,6,1,5,16,74,29,169,164,12,131
632,Eugenius,Vanyatin,Florida,Zap-a-Pain,11,0,12,11,11,15,135,33,164,22,4,127
633,Barnie,Averill,South Dakota,Zap-a-Pain,18,19,0,19,4,13,27,141,178,175,5,145
634,Doreen,Birdall,California,Zap-a-Pain,13,13,16,2,15,14,65,65,74,65,37,108
635,Raffaello,Kennsley,Arkansas,Zap-a-Pain,7,0,9,1,20,19,38,65,192,176,128,146
636,Kat,Oxford,Missouri,Zap-a-Pain,13,13,18,16,17,3,37,183,182,183,130,122
637,Carolan,Greave,Ohio,Zap-a-Pain,14,4,1,0,20,20,54,37,63,149,53,166
638,Merle,Woolmington,California,Zap-a-Pain,7,16,14,2,14,3,140,200,119,192,17,13
639,Annmarie,McKinty,California,Zap-a-Pain,9,12,20,19,17,2,56,24,193,48,74,1
640,Broddy,Robun,District of Columbia,Zap-a-Pain,10,0,6,18,7,0,1,5,100,101,13,4
641,Hazel,Neesam,Kentucky,Zap-a-Pain,6,16,18,9,10,16,29,98,2,33,130,65
642,Renelle,Galfour,Texas,Zap-a-Pain,0,15,13,11,11,14,20,169,179,78,188,161
643,Randolf,Fenemore,Florida,Zap-a-Pain,14,18,5,7,13,11,79,13,177,17,27,98
644,Neill,Fulks,Texas,Zap-a-Pain,2,6,11,0,7,20,141,26,171,140,82,73
645,Korella,Whitten,Missouri,Zap-a-Pain,8,3,17,6,8,20,7,178,23,91,196,123
646,Lorrin,Battlestone,Louisiana,Zap-a-Pain,3,6,6,10,20,16,120,170,111,15,189,27
647,Gwenny,Viner,Florida,Zap-a-Pain,0,19,15,20,3,15,115,176,200,80,81,178
648,Ruby,Rasmus,Texas,Zap-a-Pain,2,1,17,4,9,17,27,100,67,193,184,178
649,Donia,Henworth,Pennsylvania,Zap-a-Pain,9,3,18,14,1,10,56,31,104,69,178,167
650,Lucita,Bazelle,California,Zap-a-Pain,1,0,12,11,1,1,86,76,7,195,138,101
651,Nico,Stirman,Florida,Zap-a-Pain,10,14,7,15,0,1,173,136,111,2,166,159
652,Kirbee,Shadrach,Louisiana,Zap-a-Pain,0,15,2,11,4,15,5,138,158,123,167,139
653,Fiann,Bockman,Florida,Zap-a-Pain,13,18,1,4,10,14,174,84,104,60,167,198
654,Kath,Jesteco,California,Zap-a-Pain,0,14,7,17,4,0,130,169,113,157,152,146
655,Alexandrina,Biesty,Pennsylvania,Zap-a-Pain,19,11,7,5,8,20,3,136,133,199,198,54
656,Nerita,Petrolli,Missouri,Zap-a-Pain,14,17,8,15,5,1,36,112,142,30,108,72
657,Spense,Scudamore,Tennessee,Zap-a-Pain,0,6,17,7,13,17,119,16,189,131,197,85
658,Jeri,Sowood,Massachusetts,Zap-a-Pain,10,5,19,10,7,15,33,58,22,118,152,88
659,Wiatt,Goodding,New York,Zap-a-Pain,19,13,17,14,16,15,191,142,67,71,134,20
660,Starla,Baldetti,Nebraska,Zap-a-Pain,8,19,5,7,9,9,158,176,60,182,152,10
661,Chickie,Livings,Utah,Zap-a-Pain,18,0,7,1,17,14,68,8,141,128,173,160
662,Vinita,Itzhayek,New York,Zap-a-Pain,19,2,17,13,1,18,150,187,136,84,47,18
663,Zedekiah,Soulsby,Florida,Zap-a-Pain,17,17,11,6,16,16,100,144,105,26,121,171
664,Jilli,Macrow,Virginia,Zap-a-Pain,14,5,11,12,11,8,170,174,172,65,169,143
665,Kristine,Garett,Florida,Zap-a-Pain,1,3,3,4,16,8,10,28,192,158,21,23
666,Quintina,Bleacher,Nevada,Zap-a-Pain,5,8,3,15,19,8,159,140,17,119,67,44
667,Wally,Noteyoung,Tennessee,Zap-a-Pain,9,15,14,6,19,16,62,115,65,179,41,135
668,Andrew,Kepe,California,Zap-a-Pain,3,9,15,18,16,8,38,174,15,4,108,35
669,Simone,Gronw,Tennessee,Zap-a-Pain,11,18,13,10,20,0,161,130,58,83,39,16
670,Riannon,Bastick,South Dakota,Zap-a-Pain,10,17,16,20,16,15,169,105,67,107,45,97
671,Tiertza,Delyth,Michigan,Zap-a-Pain,9,14,14,14,3,6,77,77,25,22,82,39
672,Sheridan,Blick,Texas,Zap-a-Pain,12,4,12,7,11,2,57,107,45,70,109,161
673,Ediva,Pudsall,Illinois,Zap-a-Pain,15,1,1,17,3,8,152,160,26,70,31,26
674,Jacqui,Mayston,Ohio,Zap-a-Pain,9,17,3,0,11,12,111,82,166,152,155,153
675,Barbabas,Greir,Pennsylvania,Zap-a-Pain,0,4,20,19,8,20,157,0,186,55,74,13
676,Berk,Lounds,Missouri,Zap-a-Pain,5,18,3,16,0,7,134,150,189,138,132,167
677,Catlin,McGauhy,California,Zap-a-Pain,16,7,3,20,20,20,19,73,164,102,79,58
678,Lauren,Spolton,Ohio,Zap-a-Pain,5,5,1,18,7,2,161,10,70,146,46,132
679,Muhammad,Abbots,California,Zap-a-Pain,5,1,15,12,14,1,96,131,198,64,57,65
680,Skyler,Crofthwaite,California,Zap-a-Pain,17,15,5,2,11,13,76,38,129,21,103,164
681,Dun,Spain,Pennsylvania,Zap-a-Pain,12,18,17,0,1,8,176,27,151,134,44,179
682,Dayna,Tomsu,New York,Zap-a-Pain,10,7,6,18,7,13,11,92,37,164,50,7
683,Abby,Dinwoodie,California,Zap-a-Pain,14,19,13,6,18,11,141,131,170,168,177,37
684,Theodore,Reiglar,Delaware,Zap-a-Pain,8,2,14,19,20,3,41,60,146,103,156,144
685,Jonathan,Eddowes,Missouri,Zap-a-Pain,2,16,8,10,12,14,152,121,21,83,90,77
686,Billi,Parlott,Kansas,Zap-a-Pain,19,20,15,13,18,7,110,134,112,91,194,40
687,Loni,Dominici,California,Zap-a-Pain,17,3,14,3,9,18,196,34,17,197,174,62
688,Gerek,Ladds,Florida,Zap-a-Pain,3,1,17,14,13,7,144,12,28,71,199,23
689,Melvin,Dumelow,Virginia,Zap-a-Pain,4,18,13,20,20,10,189,83,168,137,189,57
690,Sabina,Rubinovitsch,New York,Zap-a-Pain,4,1,15,20,12,19,13,66,74,23,82,55
691,Gamaliel,Jehu,Colorado,Zap-a-Pain,15,12,0,14,10,19,88,99,45,98,29,184
692,Julianna,Libero,Connecticut,Zap-a-Pain,14,12,9,5,13,6,139,74,178,115,61,27
693,Rafaela,Warfield,Alabama,Zap-a-Pain,20,1,19,4,5,18,116,168,183,170,72,27
694,Callean,Rennels,Washington,Zap-a-Pain,12,3,17,16,0,2,78,142,68,65,110,50
695,Petronille,Walding,Pennsylvania,Zap-a-Pain,18,15,3,6,7,3,3,72,121,164,5,65
696,Shanon,Le Grand,District of Columbia,Zap-a-Pain,10,4,14,10,19,0,183,136,70,7,177,182
697,Mehetabel,Dugue,Washington,Zap-a-Pain,10,9,9,17,20,11,193,166,9,43,113,31
698,Etta,Pfeffer,Florida,Zap-a-Pain,12,8,13,2,11,20,146,81,63,180,9,88
699,Perl,Lydon,Florida,Zap-a-Pain,13,17,9,17,7,16,115,130,131,70,100,173
